COMMODITY,COMMODITY_DESCRIPTION,EXTENDED_DESCRIPTION,QUANTITY,UNIT_OF_MEASURE,UNIT_OF_MEAS_DESC,UNIT_PRICE,ITM_TOT_AM,MASTER_AGREEMENT,CONTRACT_NAME,PURCHASE_ORDER,AWARD_DATE,VENDOR_CODE,LGL_NM,AD_LN_1,AD_LN_2,CITY,ST,ZIP,CTRY
2851914,"CONDUIT, PVC, SCH. 40","CONDUIT BEND, PVC, 2 IN. SCHEDULE 40, WITH ONE INTEGRAL BELL END,  22.5 DEGREE ANGLE, 36 IN. RADIUS  ON QUALIFIED PRODUCTS LIST EL-1460",40.0,EA,Each,2.55,102.0,MA1100GA140000056,Generated by reorder 2/16/17 3:16 AM.,DOM1100MAX64597,02/17/2017,STU8321064,STUART C IRBY COMPANY,6517 Burleson Road,5221 Industrial Way Dr,Austin,TX,78744,US
06017,"TIRES, TUBES, LINERS & VALVES",Unit #10F203,0.0,,,0.0,625.52,,12 X 16.5 Solid Flex Tires for Unit 10F203,PO780013120601162,12/06/2013,VS0000036080,Hesselbein Tire Southwest,4823 Corner Parkway,,San Antonio,TX,78219,US
28586,"Transformers, Power Distribution (Incl. Fluid Fill","TRANSFORMER, DISTRIBUTION, SINGLE PHASE, POLE MOUNT, DOE, 25KVA, 120/240  VOLT, 3 WIRE, 2 HV BUSHINGS WITH TANK MOUNTED ARRESTER, SPEC 1579 DATED  3-9-09:   0-19515 REPLACES 0-1829",1.0,EA,Each,1649.0,1649.0,MA1100GA080000078,Critical materials Supply Arrangement,DOM1100MAX37184,02/10/2014,TEX4799500,TEXAS ELECTRIC COOPERATIVES,1122 Colorado ST 24th Floor,,Austin,TX,78701,US
67070110016,CORPORATION STOP COMPRESSION BALL CORP BRASS 3/4 IN.,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,20.0,EA,Each,33.36,667.2,MA2200GA130000084,Materials needed at Glen Bell warehouse,DO220014112103826,11/25/2014,VC0000100932,TECHLINE PIPE LP,2259 CR 108,,Hutto,TX,78634,US
63066101003,PAINT MARKING ASPHALT/CONCRETE WHITE,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,180.0,EA,Each,2.71,487.8,MA7400GC130000008,QIA material for Webberville warehouse,DO220017120703833,12/07/2017,MSC6003170,SID TOOL CO INC,121 Interpark Blvd Ste 1203,,SAN ANTONIO,TX,78216,US
75035105008,AGGREGATE TRAP ROCK GRADE 6,40.25 per ton,196.0,CUYD,Cubic Yard,55.516326,10881.2,MA6200GA140000100,Vulcan Materials/Trap Rock/Byron Carter,DO620017052311428,05/23/2017,VUL8305155,VULCAN CONSTRUCTION MATERIALS LLC,"800 Isom Rd., Ste. 300",,San Antonio,TX,78216,US
4505520,"CYLINDERS, LOCK",,2.0,EA,Each,135.41,270.82,,security System hardware,CT2200AW130212072,02/13/2013,VC0000100956,ARCHITECTURAL DIVISION 8,2120 DENTON DR,,AUSTIN,TX,78758,US
46030101001,HOSE GARDEN 3/4 IN 75 FT LONG,RC LN_____ QTY DEL______ P/F_____ B/O_____ DEL DATE__________,9.0,EA,Each,26.54,238.86,MA7400GC090000005,material needed at wbsc,DO220010090830545,09/08/2010,WWG2097000,W W GRAINGER INC,7950 Research Blvd. Ste 101,,AUSTIN,TX,78758-8425,US
20464,"Network Components: Adapter Cards, Bridges, Connec",1109739  Wireless Access Equipment - BTOP Grant - AARA -2011,1.0,EA,Each,32.75,32.75,MA5600GC110000001,1109739  Wireless Access Equipment - BTOP Grant - AARA -2011,DO560011070720358,07/07/2011,CAL8321346,CALENCE L L C,1130 RUTHERFORD LN STE 208,,AUSTIN,TX,78753-6705,US
20560,"Monitors, Color and Monochrome, Environmentally Certified","1087076  P2411H 24"" Monitor w/3 year support",24.0,EA,Each,191.36,4592.64,MA5600GC110000001,1087076-Ruben Reyes-Monitor,DO560011041314471,04/13/2011,DEL1512250,DELL MARKETING LP,SLG-R2E-07,,ROUND ROCK,TX,78682-0001,US
89030105001,RING MANHOLE COVER 24 IN M39,"ENCLOSURE, INCLUDING COVER, HINGED COVER, 24 INCH X 24 INCH X 8 INCH.  NEMA  TYPE 3R UL 50 TYPE 3R, CSA ENCLOSURE 3, IEC 529, IP32.  ENCLOSURE SHALL BE  14 GAUGE GALVANIZED STEEL, PAINTED DARK GRAY INSIDE AND OUT.  HINGE  SHALL BE GALVANIZED STEEL, CONTINUOUS WITH STAINLESS STEEL PIN.  COVER  SHALL FASTEN SECURELY WITH CAPTIVE PLATED STEEL SCREWS.  HINGED COVER  SHALL HAVE HASP AND STAPLE FOR PADLOCKING. ENCLOSURE SHALL INCLUDE A  21"" X 21"" PANEL AND MOUNTING HARDWARE. PANEL SHALL BE MIN 12 GA. STEEL  WITH EDGE FLANGES WHERE NECESSARY.",3.0,EA,Each,185.5,556.5,MA1100GA150000026,Generated by reorder 4/26/16 3:12 AM.,DOM1100MAX57804,04/26/2016,STU8321064,STUART C IRBY COMPANY,6517 Burleson Road,5221 Industrial Way Dr,Austin,TX,78744,US
2801614,"CABLE, TYPE ABAM","WIRE, ACSR, BARE, IN ACCORDANCE WITH ASTM SPECIFICATION,  B232 (FOR CONCENTRIC LAY ACSR) AND ASTM SPECIFICATION B245  (FOR STANDARD WEIGHT), ZINC COATED STEEL CORE WIRE FOR ACSR WIRE, CODE NAME  RAVEN. ON QUALIFIED PRODUCTS LIST EL669. REEL SHALL BE NON-RETURNABLE WOOD  WITH PRESSED IN METAL HUB 3-1/16"" OR GREATER ARBOR HOLE. STEEL PLATE HUBS  ARE NOT ACCEPTED. MAX FLANGE MEASUREMENT 50"" AND MAX OUTSIDE TO OUTSIDE  WIDTH MEASUREMENT 32"".  PURCHASING FOOTAGE SHALL BE 6500 FT  +/- 10%.",6091.0,FT,Foot,0.22,1340.02,MA1100GA080000082,Critical materials Supply Arrangement,DOM1100MAX31806,06/17/2013,STU8321064,STUART C IRBY CO,PO BOX 1819,,JACKSON,MS,39215-1819,US
2859019,"INTERRUPTER, ELECTRICAL",RFQ Processed by S Orwick  Baytech Supply $2632.39  Crawford Elec.$2758.89  Graybar Elec.$2983.00  Dealers Elec $3301.14  AN-3196B-F3A-B-X-HAC-MR-PM-PORT-1,1.0,EA,Each,2632.39,2632.39,,RIS Annunciator/Landsdowner LS/Cummings,PO220010122801925,12/28/2010,BAY7065190,BAYTECH SUPPLY INC,"PMB #212, 6338 N NEW BRAUNFELS AVE",,SAN ANTONIO,TX,78209-3826,US
27116010001,F014 Burette Set. 60 Drops per mL. BBraun 470116,F014 Burette Set. 60 Drops per mL. BBraun 470116 Henry Schein Part Number 499-9558,160.0,EA,Each,8.258,1321.28,MA9300GA120000098,medical supplies,DO930014100600655,10/06/2014,HEN8311513,HENRY SCHEIN INC,135 DURYEA RD E270,,MELVILLE,NY,11747-3834,US
48504,"Applicators, Floor Finish, All Types (Except Brush",,50.0,CASE,Case,3.08,154.0,,"Burnish Pads, MAX PO# 2104",PO810012011302199,01/13/2012,PRO8305263,PRO-SERVE ENTERPRISES INC,4201 S CONGRESS AVE STE 321,,AUSTIN,TX,78745-1171,US
10021,Freight and Cargo Containers (Shipping) (See Class,Camacho Acty Ctr  / Monthly Rental  /JS40LWS0622/ FEB. 2012,0.0,,,0.0,116.0,MA8600GA080000112,Mobile Mini / Monthly Rental / Camacho,DO860011111402992,11/14/2011,MOB8313557,"MOBILE MINI I, INC.",7420 S KYRENE RD STE 101,,TEMPE,AZ,85283-4610,US
72512,"Antennas and Accessories (Radio Only): Brackets, M",Andrews Antennae Dehydrators per solicitation JGB11001,3.0,EA,Each,2325.07,6975.21,,Andrews Dehydrators,CT2200AW101020019,10/20/2010,MHU2458250,HUTTON COMMUNICATIONS INC,2520 MARSH LN,,CARROLLTON,TX,75006-2124,US
72516,"Consoles, Communication",QA01648  ADVANCED SYSTEM KEY - HARDWARE KEY,1.0,EA,Each,3.55,3.55,MA7400S011253,Motorola $10061.51  scc6418b,DO640018070212418,07/02/2018,MOT3322000,MOTOROLA SOLUTIONS INC,6500 RIVER PLACE BLVD BLDG #7,MD-RP-1A,AUSTIN,TX,78730,US
0228051,"PARTS, FARM TRACTOR, MISC. (BRAND LISTED OR EQUAL)",2 ea PTO Rear Shaft 28MI Massey Ferguson #421 @544.66 = $1089.32,0.0,,,0.0,1089.32,MA8100NA100000015,PTO Rear Shaft 28MI Massey Ferguson #421,DO810012040311373,04/03/2012,LAN2811000,LANFORD EQUIPMENT CO INC,900 ED BLUESTEIN BLVD,,AUSTIN,TX,78721-3698,US
20710,COMPUTER ACCESSORIES AND SUPPLIES,MICROSOFT SURFACE PRO 4 TYPE COVER  - BLACK  Item #R9Q-00001  23033 - Quote #Q-156402 - Contract #DIR-SDD-1934,8.0,EA,Each,105.0,840.0,MA5600NC160000003,23033 - Laptops - Austin Resource Recovery,DO560016020807611,02/08/2016,AUS0481500,AUSTIN RIBBON & COMPUTER SUPPLIES INC,9211 Waterford Centre Blvd,Suite 202,Austin,TX,78758,US
20087930016,TROUSERS TACTICAL 65/35 POLY RAYON MENS SZ 33,(3) 33X34,3.0,PR,Pair,57.95,173.85,MA7400GA090000054,Tactical Pants FSMMNS,DO7400A10021211626,02/16/2010,MIL3235500,MILLER UNIFORMS & EMBLEMS INC,650 CANION ST,,AUSTIN,TX,78752-3510,US
89008,Chlorination Equipment and Parts,"C282 COMPLETE FILTER HOUSING - 4 PCS AT $1,171.00 EA",0.0,,,0.0,4684.0,MA2200GS170000006,3000 PPD Vacuum regulator Split unit upgrade for Davis WTP,DO220018121704382,12/17/2018,ENV1755500,ENVIRONMENTAL IMPROVEMENTS INC,PO BOX 70,,BUDA,TX,78610-0070,US
20092930007,TROUSERS WORK POSTMAN BLUE SZ 40,PT10PB,6.0,PR,Pair,10.04,60.24,MA7400GC080000019,Work Pants Navy and Postman Blue,DO740010011208680,01/12/2010,VFI8303705,VF IMAGEWEAR (WEST) INC,PO BOX 140995,,NASHVILLE,TN,37214-,US
2857413,"BRACES, CROSS ARM","CROSSARM, FIR 10 FT LONG X 3-3/4 IN X 4-3/4 IN, PENTA TREATED.  On Qualified Products List EL396",2.0,EA,Each,44.0,88.0,MA1100GA080000083,Critical materials Supply Arrangement,DOM1100MAX42420,08/21/2014,KBS6049140,KBS ELECTRICAL DISTRIBUTORS INC,504 E ST ELMO,,AUSTIN,TX,78745,US
45006104001,BATTERY 9 VOLT TRANSISTOR SMALL,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,2.0,PK,Pack,74.88,149.76,MA7400GC130000008,Material needed for Webberville warehouse,DO220015081118584,08/11/2015,MSC6003170,SID TOOL CO INC,121 Interpark Blvd Ste 1203,,SAN ANTONIO,TX,78216,US
03134,"Dust Collectors, Industrial Type",,5.0,EA,Each,109.0,545.0,,NF20020 Filters for Ullrich WTP,PO220018011701011,01/17/2018,VS0000022810,Air Cleaning Solutions LLC,4582 Kingwood Drive Suite E509,,Kingwood,TX,77345,US
28574,"Pole Line Hardware: Anchors, Arms, Bolts, Braces,","Camera Arm (SC1-C) for Security Camera and Lighting Tower SC1 including mounting bolts.   138KV SUBSTATION STEEL, AE DRAWING # 7D 235 568 Rev.2",1.0,EA,Each,137.0,137.0,MA1100GA140000065,Grates for WC & Arm/Tower for MET Center Security Camera,DOM1100MAX50308,07/07/2015,VC0000102967,EEI ACQUISITION CORPORATION,10975 KINSMAN RD,,NEWBURY,OH,44065,US
44515100004,CHISEL COLD 1 X 8 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,3.0,EA,Each,10.7,32.1,MA7400GC150000004,Grainger weekly keepstock for Webberville,DO220017052311419,05/23/2017,WWG2097000,W W GRAINGER INC,7950 Research Blvd. Ste 101,,AUSTIN,TX,78758-8425,US
1102255,"PARTS AND ACCESSORIES, CONVEYOR BELT",2 each Conveyor Pulley #P43447I/30/10/100 @897.00 = $1794.00  Freight $ 94.86,0.0,,,0.0,1888.86,MA8100GA130000023,Conveyor Pulley for BHS  MAX PO# 4715 PR# 2799,DO810014081118507,08/11/2014,TRA7153470,TRANSNORM SYSTEMS INC,1906 S GREAT SOUTHWEST PKWY,,GRAND PRAIRIE,TX,75051-3580,US
79070,Top Soil and Fill Dirt (For Mulch See Class 335),"Sandy Loam, 3 Loads",0.0,,,0.0,630.0,MA2200GA080000179,Sandy Loam,DO220011012509084,01/25/2011,JAE8317944,JAE CONSTRUCTION INC,"8700 Manchaca Rd, Ste-406",,AUSTIN,TX,78748,US
71580,"Phonograph Records, Sound Tapes, etc. (Prepared)",,0.0,,,0.0,5148.71,MA8500NA090000057,Recorded Books LLC - GF Audios (149),DO850010072026092,07/20/2010,VC0000101689,RECORDED BOOKS LLC,270 SKIPSACK RD,,PRINCE FREDERICK,MD,20678,US
2801630,"WIRE, BARE COPPER",auto17627-14-4527,6300.0,FT,Foot,0.315,1984.5,MA1100GA080000080,st elmo,DO110010041316837,04/13/2010,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
28528,"Cutouts, Pole Line Type","CUTOUT SHALL BE RATED 15KV, 100 AMP CONTINUOUS CURRENT, FOR OPERATION ON A 12.5KV SYSTEM.  CUTOUT SHALL BE POLYMER WITH A 110KV BIL. CUTOUT SHALL HAVE AN INTERRUPTING RATING OF 10,000A SYMMETRICAL, 16,000A ASYMMETRICAL. CUTOUT SHALL BE DESIGNED TO BE INTERCHANGEABLE WITH OTHER MANUFACTURERS FUSEHOLDERS.   FUSE TUBE LINER SHALL BE SYNTHETIC BONE FIBER MATERIAL, OR APPROVED EQUAL.  CUTOUT SHALL UTILIZE A LINKBREAK LEVER TO MECHANICALLY BREAK FUSELINK ELEMENT.  Will replace item 15806 upon cutover completion. DP 6/28/12",40.0,EA,Each,117.0,4680.0,MA1100GA080000080,Critical materials Supply Arrangement,DOM1100MAX37893,03/10/2014,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
48500,"JANITORIAL SUPPLIES, GENERAL LINE",RLC Supplies,0.0,,,0.0,610.83,MA7400GA120000103,"March 2015 - Order of Janitorial Supplies for RLC, City Hall",DO750015033010923,03/30/2015,GUL2165000,GULF COAST PAPER CO INC,519 Tradesmen Park,,Hutto,TX,78634,US
67033175004,NIPPLE BRASS 3/4 X 5 IN,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE__________,10.0,EA,Each,3.86,38.6,MA2200GA140000033,material for Webberville Store,DO220015010706211,01/07/2015,V00000909953,Texas Irrigation Supply,16816 CalPly Drive,,Round Rock,TX,78664,US
485,"JANITORIAL SUPPLIES, GENERAL LINE","Summer Playground Program  Cups, toilet paper, towel, table cloth, picnic pack, and plates",0.0,,,0.0,535.73,MA7400GC080000014,Gulf Coast Paper / janitorial supplies / Summer Playground P,DO860011070720371,07/07/2011,GUL2165000,GULF COAST PAPER CO INC,PO BOX 6080,,AUSTIN,TX,78762-6080,US
46588492028,Padded Board Splint 36 In Non absorbent w/Vinyl cover Orange,"B028  36"" Padded Board Splint. 1/2 x 3"" Orange  MORRISON MEDICAL  Item Number 1836",14.0,EA,Each,3.88,54.32,MA9300GA120000098,medical supplies-emergency patient care for stock replenishm,DO930015082719537,08/27/2015,QUA8319350,QUADMED INC,11210-1 PHILIPS INDUSTRIAL BLVD,,JACKSONVILLE,FL,32256,US
54523,"Impact Tools, Air Powered (Not Road Building)",,0.0,,,0.0,332.22,MA7400GC140000005,home depot/Overlay/water coolers,DO620015121705008,01/13/2016,VC0000101405,HOME DEPOT USA INC,STORE SUPPORT CENTER,"2455 PACES FERRY RD, NW",ATLANTA,GA,30339,US
20554,"Microcomputers, Handheld, Laptop, and Notebook, ECO Certifie",15922--Laptop    Dell quote # 1015021857146,1.0,EA,Each,2263.55,2263.55,MA5600NC120000009,15922-Denise Lucas-Laptop,DO560012080619154,08/06/2012,VS0000023663,"Commonwealth Trading Company, Inc.",24165 IH 10 West,Suite 217-616,San Antonio,TX,78257,US
34060540004,HYD PART MUELLER CENTURION UPPER BARREL A24 W/NOZZLE A18 PUM,RC LN_____ QTY DEL_____ P/F_____ B/O______ DEL DATE_________,4.0,EA,Each,1061.54,4246.16,MA2200GA130000099,material needed at awgbsc,DO220014040210850,04/02/2014,HUG8319237,HD SUPPLY WATERWORKS LTD,1301 WELLS BRANCH PKWY,,PFLUGERVILLE,TX,78660,US
63066,"Paints, Traffic",This is a request for a 2 year contract with three -12 month extensions for Traffic Paint.  The estimated total cost for the 5 years is 157K. This contract will replace the existing contract MA 6200 NA080000244.  Please contact Ericka for questions @ 974-4067,35.0,DRUM,Drum,50.74,1775.9,MA2400NA120000066,Traffic Paint for ABIA  MAX PO# 2193,DO810012021308150,02/13/2012,ENN7077715,ENNIS PAINT INC,PO BOX 404,,ENNIS,TX,75120-0404,US
72549,Radio Frequency Scanner Receivers and Amplifiers,"23316- library, installation 3M RFID detection system model 9101",0.0,,,0.0,899.0,MA5600GA160000010,23316- library Cepeda RFID Equipment,DO560016040811061,04/08/2016,AMI0232250,AMIGOS LIBRARY SVCS,14400 MIDWAY RD,,DALLAS,TX,75244-3509,US
20072154046,TROUSERS APD MEN SIZE 36X32,,4.0,PR,Pair,40.4,161.6,MA7400GA070000015,APD PANTS CADET CLASS 119TH.,DO740011021510492,02/15/2011,FEC7153945,FECHHEIMER BROS CO,4545 MALSBARY RD,,CINCINNATI,OH,45242-9573,US
28514,"Circuit Breakers, Load Centers, Boxes, and Panelbo","Price allowance for a 2- pole AC circuit breaker, 15 to 60 amp, 10,000 AIC.    These circuit breakers will be used as branch breakers in 225 amp AC panelboards purchased under item # 19478",7.0,EA,Each,10.8,75.6,MA1100GA140000071,AC/DC panel for Buillick Hollow Sub CB New Control House,DOM1100MAX72558,02/05/2018,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
3457257,"PARTS AND ACCESSORIES, AIR MASK","6 Cable Assy 28"" 805205-02  10 Electronic enclosure 10012416  6 Diaphragm & Valve Assy EZ Flo 200083-01  6 MTG Brkt Display Housing 10012395",0.0,,,0.0,1509.58,MA8300GA080000120,Parts for Air Packs,DO830009121106573,12/11/2009,WAY5080750,WAYEST SAFETY INC,PO BOX 2910,,FORNEY,TX,75126-2910,US
7451413,"ASPHALTIC CONCRETE PAVEMENT, HOT MIX-COLD LAID, IN",PRICING FOR ZONE 1 - 4 LOADS OF COLD MIX - SOUTH,0.0,,,0.0,6003.1,MA2200GA140000083,COLD MIX - SOUTH,DO220016060314072,06/03/2016,IND7079705,INDUSTRIAL ASPHALT LLC,9020 North Capital of Texas Highway,Bldg II Suite 250,AUSTIN,TX,78759,US
20092,Work Clothes,,0.0,,,0.0,283.58,MA8700GA140000116,"Feb. 2015-Purchase of Pants, Belt, Shirts, Caps, Embroidery",DO750015050112940,05/01/2015,MIL3235500,MILLER UNIFORMS & EMBLEMS INC,826 Rutland Dr,,AUSTIN,TX,78758,US
27067295080,M010 Baby Aspirin Major 0904-4040-73 Children,item 305390,41.0,EA,Each,0.93,38.13,,Children's chewable aspirin - emergency patient care,PO930017052602551,05/26/2017,GEN2007500,MCKESSON MEDICAL-SURGICAL INC,P.O. Box 933027,,Atlanta,GA,31193-3027,US
2858455,TRANSFORMER PARTS AND ACCESSORIES,"""600 Amp Breaker Retrofit for 480 Volt Secondary  Manufacturer:  Square D by Schneider Electric  Model: LV CB MAL 36600 (NO SUBSTITUTIONS)""",2.0,EA,Each,3394.85,6789.7,,Square-D Padmount Stainless Steel Electric Transformer,CT220012040300794,04/03/2012,HIL7129155,HILL COUNTRY ELECTRIC SUPPLY,4801 FREIDRICH LN BLDG 2 STE 200,,AUSTIN,TX,78744,US
80086351005,"BOOT STEEL TOE, STEEL MIDSOLE SIZE 9",RC LN_____ QTY DEL_____ P/F_____ B/O_____ DEL DATE_________,12.0,PR,Pair,38.0,456.0,,material needed at wbsc,PO220012011702237,01/17/2012,VS0000032065,Sunbelt Supply LLC,3301 Sunrise,,Round Rock,TX,78665,US
88544,"Corrosion, Scale, and Sludge Control Chemicals: Al",Liquid Alum NEPP,0.0,,,0.0,2557.26,MA2200GA130000100,ALUM,DO220016033010476,03/30/2016,DEL1515500,BRENNTAG SOUTHWEST INC,1632 Haden Road,,Houston,TX,77015,US
2092850,"SOFTWARE, MAINFRAME, COMMUNICATIONS, LATEST VERSIO",One year of software support for our current CAD system used by security  ORD-23921,0.0,,,0.0,8280.0,MA5600NS170000009,Maintenance and Support,DO820017103102207,10/31/2017,V00000910541,Cyrun,5615 Scotts Valley Drive,Suite 110,Scotts Valley,CA,95066,US
0555444,"LIGHTS, EMERGENCY",Whelen Brand Parts and Accessories part no. VTX609R,10.0,EA,Each,73.8,738.0,MA6400GA080000072,GT - Whelen,DO640010090130113,09/01/2010,GTD2150750,GT DISTRIBUTORS INC,PO BOX 16080,,AUSTIN,TX,78761-6080,US
67033115003,ELBOW BRASS 90DEG COMP GJ X MIPT 1 IN,RC LN______ QTY DEL_____ P/F_____ B/O_____ DEL DATE__________,75.0,EA,Each,13.82,1036.5,MA2200GA110000029,material needed at Gbsc,DO220012080218993,08/02/2012,VC0000100932,TECHLINE PIPE LP,2259 CR 108,,Hutto,TX,78634,US
2852181,"TAPS, CONDUIT, COMPRESSION, ALUMINUM","CONNECTORS, COMPRESSION, CRIMPIT, C-SHAPE, RUN(#6 SO. - #4 STR.)  TAP(#6 SOL - #6 STR.)  ON QUALIFIED PRODUCTS LIST EL-965",400.0,EA,Each,0.56,224.0,MA1100GA080000084,Critical materials Supply Arrangement,DOM1100MAX39626,05/12/2014,PRI3766500,PRIESTER-MELL & NICHOLSON INC,601 E 56TH ST,,AUSTIN,TX,78751-1404,US
28574,"Pole Line Hardware: Anchors, Arms, Bolts, Braces,","BRACKET, FIBERGLASS, TRIPLE EAR 18"", 1-1/2"" DIA SHAFT, MINIMUM ULTIMATE  STRENGTHS AS PER THE FOLLOWING; VERTICAL - 1200 LBS, LONGITUDINAL 700 LBS.  TRANSVERSE 10,000 LBS., SHALL HAVE MOUNTING DIMENSION OF 8"".  END FITTINGS SHALL BE HOT DIP GALVANIZED OR A356-T6 ALUMINUM.  THE TOP  MOUNTING HOLE SHALL BE A ROUND 11/16"" HOLE OR A HORIZONTAL 11/16"" SLOT.  PROVISIONS AND HARDWARE SHALL COME WITH BRACKET.  A KEYHOLE WILL NOT BE ACCEPTED PER DENNIS PATRICK, STANDARDS, 5/14/04.  ON QUALIFIED PRODUCTS LIST EL-1467.  DO NOT BUY, ISSUE OR TRANSFER JOSLYN  BRACKET (7561-218) UNTIL FURTHER NOTICE PER STANDARDS/ECS GARY NOBLE 8/8/99",24.0,EA,Each,34.75,834.0,MA1100GA170000050,critical materials supply arrangement (CMSA),DOM1100MAX78052,10/02/2018,VC0000100372,"WESCO DISTRIBUTION, INC.",2003 RUTLAND DR,,AUSTIN,TX,78758-5412,US
2042455,"PROGRAMMABLE LOGIC CONTROLLERS, INCLUDING PARTS AN",POWER SUPPLY 120/240VAC 30W GE/FANUC PART #IC200PWR101,3.0,EA,Each,51.8,155.4,MA8100GA100000063,POWER SUPPLY FOR BHS PLC,DO810011011908662,01/19/2011,GES8322561,GENERAL SUPPLY & SERVICES INC,3101 LONGHORN BLVD #116,,AUSTIN,TX,78758,US
2808090,"CABLE, POWER, TYPE XLPE","CABLE, POWER, ALUMINUM, 15KV 1/0 A WG, 1 CONDUCTOR, XLPE 100% INSULATION,  FULL NEUTRAL, PER SPECIFICATION E-1517 LATEST REVISION, ON QPL EL-1472.  REEL SHALL BE NON-RETURNABLE WOOD WITH PRESSED IN METAL HUB 3-1/16"" OR  GREATER ARBOR HOLE. STEEL PLATE HUBS ARE NOT ACCEPTED.  MAX FLANGE  MEASUREMENT 66"" AND MAX OUTSIDE TO OUTSIDE MEASUREMENT 42"".PURCHASING FOOT-  AGE SHALL BE 2500 FT, + OR - 10%.  BEGIN STOCKING PER NEW DCS ON 06/17/98.",2560.0,FT,Foot,1.96,5017.6,MA1100GA080000080,Critical materials Supply Arrangement,DOM1100MAX51623,08/27/2015,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
20400,COMPUTER HARDWARE AND PERIPHERALS FOR MICROCOMPUTE,Nexus 1100W Platinum PS Reverse airflow Port side inlet  NXA-PAC-1100W-B=  25705 - Quote #HWBK630 - Contract #DIR-TSO-2542,4.0,EA,Each,585.0,2340.0,,Hardware,CT560017050300498,05/03/2017,CDW7127170,CDW GOVERNMENT INC,230 N MILWAUKEE AVENUE,,VERNON HILLS,IL,60061-9740,US
28576,"Street Lighting Luminaires, Accessories and Parts","CONTROLLER, ROAM COMMUNICATING DEVICE FOR DECORATIVE FIXTURE. 3-PIN, WIRELESS ENABLED COMMUNICATION USING 2.4GHZ- 802.15.4 COMPATABLE, FCC PART 15 APPROVED, RANGE OF 1000FT LINE OF SIGHT. WIRELESS CONTROL AND DIAGNOSTICS FOR FIXTURES UP TO 1000W AND 120/208/240/277 VOLTAGES. ON QPL EL14758  CU IS CONROAMCOMDEC. DIMMING 0-10V AVAILABLE USING ACUITY DIMMING MODULE DCM127-NX1.  MUST MEET SPECIFICATION E-1805",300.0,EA,Each,105.0,31500.0,MA1100GS170000002,Generated by reorder 9/27/18 2:05 PM.,DOM1100MAX78062,10/02/2018,TEC4570250,TECHLINE INC,9609 BECK CIR,,AUSTIN,TX,78758,US
2804080,"WIRE, GUY, EXTRA HIGH STRENGTH","WIRE, GUY, STEEL, GALVANIZED CLASS A, 7/16 INCH, EXTRA HIGH STRENGTH,  (250 FOOT/COIL).  THIS STEEL SHALL COMPLY WITH ASTM A-475-78 LATEST  EDITION APPLICATION TO THE GRADES AND SIZES LISTED.  ON QUALIFIED PRODUCTS LIST EL-689  FOR 500 FT/COIL ORDER Item 4644",250.0,FT,Foot,0.52,130.0,MA1100GA080000078,Critical materials Supply Arrangement,DOM1100MAX60620,08/25/2016,TEX4799500,TEXAS ELECTRIC COOPERATIVES,1122 Colorado ST 24th Floor,,Austin,TX,78701,US
03145,"Filters, Air Conditioning/Furnace (Disposable Type",,0.0,,,0.0,193.28,MA7400GA100000070,"June 2015 - Purchase of Pleated Filters, Various Sites",DO750015072417634,07/24/2015,STA8311130,STAR AIR INC,1502 BRANDI LN STE A,,ROUND ROCK,TX,78681-,US
0705900,"Trailers, Custom: Personnel, Food Service, Equipme",WATER  0545  BUYBOARD  516-16,1.0,EA,Each,8255.0,8255.0,MA7800GC180000001,FY 18 Magnum Trailers,DO780018022007039,02/20/2018,MAG2992250,MAGNUM CUSTOM TRAILER MFG CO INC,10806 HWY 620 N,,AUSTIN,TX,78726-1709,US
28796,"Wire and Cable, Electronic: Audio, Coaxial, Hook-U",1120652,6.0,EA,Each,19.55,117.3,MA5600GC110000001,1120652-Leslye Conoley-,DO560011082523784,08/25/2011,ANI0261000,ANIXTER INC,2301 PATRIOT BLVD,,GLENVIEW,IL,60025-8020,US
